Youtuber,Comments,Date
alliebeemac,If you could play more  of this game thatd be amazing maybe play with me too and meet me too thatd be amazing stay positive allie 😎😎😎😎😎🤘,2020-08-16T06:13:31Z
alliebeemac,Hello Allie! :D It&#39;s me Little (Now known as Froggy) When do you stream? If I&#39;m free I&#39;d love to watch !,2020-08-16T16:16:35Z
alliebeemac,I missed the stream and will be forever devastated as I wallow in the depths of despair,2020-08-16T18:53:38Z
alliebeemac,"I saw you featured in Nuke’s Top 5  from today,  that amazing Doki Doki moment ❤️",2020-08-16T06:10:11Z
alliebeemac,"Man, every time, without fail - Saruman is just summoned to say &quot;So, you have chosen death&quot; every time you say you love a character, Allie lol",2021-09-12T12:31:59Z
alliebeemac,I can’t stop laughing at “IM NOT ATTACHED” throughout the whole playthrough 😂😂,2021-09-22T04:13:40Z
alliebeemac,"Heads up, there will be spoilers for Life is Strange one and two, as well as this episode in this comment!<br><br>I think this might be my favourite Life Is Strange game so far! Definitely the quickest I have fallen in love and become attached to the characters. (Gabe was a big reason, so guess we&#39;ll have to see how the vibe goes without him :( ) <br><br>I adore the first game but oh my god the awkwardness when Max spoke to literally anyone and used some hello fellow kids slang, I felt pain. <br> <br>The second was such a wholesome intro, I loved the dad so much, and then it had such a quick and sad drop into the sadness and pain.<br><br>However, this felt more natural with how the characters interacted. I really enjoyed watching them interact with each other and getting to know them. Even with knowing Gabe wouldn&#39;t last, I still adored him and couldn&#39;t stop myself becoming attached. <br><br>I don&#39;t know where the story is going to go, I have managed to avoid spoilers. But I am loving Alex so far and can&#39;t wait to see how it all works out and how her power comes into play.<br><br>See you in the mosh pit, shaka brah&#39;s",2021-09-12T06:00:18Z
alliebeemac,Good playthrough like always,2022-01-13T22:31:06Z
alliebeemac,Yahhhhh I wish I coulda tuned into this live and LiS1 is one of my favorite games of all time but I play games very slowwwww so you&#39;re way ahead of me. I&#39;m still not done with the game but you bet when I got to the rope scene there were some waterworks from me lol,2021-09-21T06:17:40Z
alliebeemac,"Regarding the part @<a href=""https://www.youtube.com/watch?v=4YYIzYCSAO8&amp;t=1h00m00s"">1:00:00</a> in roughly, I actually had a very similar conversation with my (current) husband after our first date. I really wanted to have sex with him, but after we had sex, I was scared shitless that he was gonna hit it and quit it. So after an awesome anxiety attack, I texted him and told him why I was worried and that I wanted to hold off on sex for a while and his reaction was absolutely perfect, and probably strongly contributed to us staying together. He basically said that we could absolutely hold off on sex, he wanted me to feel comfortable and sex wasn&#39;t the important thing to him. He said he genuinely liked me, wanted to get to know me better, and he went into relationships looking for something that would last (so not the hit it and quit it type). We went on a few more dates after that sans the sex and got to know each other better and he couldn&#39;t have been more sweet or respectful. So yeah, long story short, this guy Isaac seems like one of those &quot;nice guys&quot; that&#39;s actually just a total douche canoe.",2021-10-19T07:27:54Z
alliebeemac,No! Ryan is mine! You better get off my lawn girl friend,2021-09-12T20:34:31Z
alliebeemac,Agree with the &quot;babygirl&quot; sads about &quot;Creep&quot; being her go to.  Of all people in this world to feel like being special is something she has to yearn for :/,2021-09-12T10:28:37Z
alliebeemac,"I just gotta say, I loved the random Hamilton interlude lol. You have a new sub :)",2021-09-13T04:39:49Z
alliebeemac,"I was gonna watch this stream as my first viewing of this game but since another comment mentioned that you don’t have music on, I guess I’ll go elsewhere and come back once I know what happens. It really sucks that copyright causes streamers to mute the music, I’d honestly prefer if they just didn’t stream it at all and uploaded a let’s play just so they could at least hear the music for themselves 😕<br><br>Edit: I changed my mind, no one else I like has played this game 😂 I’ll just cringe I guess<br><br>Edit 3: ok it wasn’t that bad, I just skipped ahead lol. Also I watched the rest of the streams and this game was great, thanks for playing it ❤️",2021-09-27T07:16:07Z
alliebeemac,"Wow, I´m feeling really old now. I remember the time where Flatscreen TVs and Monitors were new and damn expensive. I grew up with the old Monitors, the big ones, and as I got my first Flatscreen monitor it was like ... wow... The old Flatscreen monitors had that cool thing newer ones don´t have. If you were touching them with your fingernail, there was a crystallic trace following your finger.",2023-06-13T11:12:52Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=4YYIzYCSAO8&amp;t=2h49m30s"">2:49:30</a> thats how I sound when I say im not gonna cry, but tears are coming... xd 🤭😂",2022-08-22T22:11:12Z
alliebeemac,Noticed you haven&#39;t been streaming much lately. Hope everything&#39;s okay.,2021-09-15T07:46:20Z
alliebeemac,"Seriously, the devs totally screwed up offering the option to mute copyrighted music. You streamers are missing some of the most powerful emotional moments of the story.",2021-09-24T04:45:01Z
alliebeemac,Allie can you play Road 96 at some point?  It&#39;s a beautiful game with a lot of feels and I think you&#39;d love it :) 🙏,2021-10-19T08:40:48Z
alliebeemac,"i gotta be honest, i&#39;m not mad at Ethan, well no, i am, but kids are kids, they do stupid shit, and he doesn&#39;t deserve all the guilt that&#39;s gonna follow him from now on.",2021-09-12T12:26:50Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=4YYIzYCSAO8&amp;t=1h09m00s"">1:09:00</a> omgg i didnt think about that!! :(((((( this is messed up",2021-09-13T08:58:05Z
alliebeemac,Her brothers death was so funny just doink by a rock,2021-09-12T06:34:23Z
alliebeemac,Way to much talking,2021-09-13T04:17:00Z
alliebeemac,<b>removes camera feed</b><br>Allie: bye sister<br><b>adds door control</b><br>Allie: HI MISTER,2019-07-07T02:40:44Z
alliebeemac,"Also, I think the invisible legs only started happening after you changed the FOV.",2018-07-15T07:08:09Z
alliebeemac,"That look she had at <a href=""https://www.youtube.com/watch?v=ed-F4bvk8M0&amp;t=4h56m25s"">4:56:25</a> when the alien moved that chair... priceless.",2019-02-28T03:51:35Z
alliebeemac,"The fish eye lens effect was because of the Field of View adjustment you made.  A viewer recommended that change to stop the way that Ripley walks, but it has that fish eye view as a downside.",2018-07-15T07:04:52Z
alliebeemac,I have a hard time watching gamers who pay more attention to their chats than the actual game itself.,2020-04-18T05:08:40Z
alliebeemac,So you call her Janice. I heard others calling her Günter.,2019-12-15T15:10:43Z
alliebeemac,Loll.. told you to avoid ceiling vents with DROOL  xD,2018-07-13T12:22:45Z
alliebeemac,Do you ever plan on continuing your kingdom come series?,2018-07-13T15:53:59Z
alliebeemac,Arghgh I&#39;m sad I missed this,2018-07-13T12:29:17Z
alliebeemac,THE XENOMORPH,2020-09-12T03:56:08Z
alliebeemac,put all of your games on hard not easy.,2019-05-20T21:22:07Z
alliebeemac,Dura on Easy,2020-02-11T13:32:59Z
alliebeemac,Jesus Christ she constantly talks to the chat...,2022-02-13T01:00:22Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=ed-F4bvk8M0&amp;t=4h29m35s"">4:29:35</a>",2019-10-05T18:10:38Z
alliebeemac,"I used to like such videos, but here is too much shittalking to distract from the game.",2019-10-06T22:55:24Z
alliebeemac,"Fake, too much time talking to chat and not actually knowing what you&#39;re doing. I understand since its a long game but putting ads on content you don&#39;t own is an offence",2020-11-20T16:30:55Z
alliebeemac,I&#39;m 30 and not once has a girl said to me about playing games.. fake as hell go away,2020-06-12T19:15:30Z
alliebeemac,"This chick talks too much, kind of turning me off from enjoying the game.",2021-07-20T05:36:55Z
alliebeemac,1st,2018-07-13T10:44:51Z
alliebeemac,"<a href=""https://youtu.be/C9mXHykvbVs"">https://youtu.be/C9mXHykvbVs</a> Margaret Cho&#39;s gwen bit <a href=""https://www.youtube.com/watch?v=FyRCHxVkbVE&amp;t=0m55s"">0:55</a>",2018-06-06T03:49:23Z
alliebeemac,"The fact that you liked Zack so much from the get go is great. Also you are a huge Aerith fan, so this game was made for people like you.",2023-02-06T21:07:01Z
alliebeemac,"This was such a lovely stream, can&#39;t wait to see you experience more of this wonderful game!",2023-02-06T10:31:33Z
alliebeemac,Nice! You&#39;re playing Crisis Core! That&#39;s awesome! I&#39;m so happy you&#39;re playing this game! I can&#39;t wait to see your reaction videos!,2023-02-06T23:09:25Z
alliebeemac,You’re in for an absolute treat with this game!,2023-02-06T07:18:37Z
alliebeemac,"have you played the Final Fantasy VII Remake DLC (PS5/PC) - Intermission (with Yuffie as main character)? I like it so much better since Crisis Core as a remaster is just &quot;only&quot; a PSP remaster, which you still can feel. Can recommend the Yuffie DLC, one of the best DLC i ever played, no joke. Good pace, no lengths, best integration into the main story of the FF7 Remake Part 1.",2023-02-06T22:51:24Z
alliebeemac,You can turn on the auto-forward dialog so you don&#39;t have to press the button again and again when the character is talking.,2023-02-08T07:21:46Z
alliebeemac,"So, Allie... Which fan club YOU are in - Threatre major, One-shot long sword or Honor and Dreams big sword?",2023-02-07T21:11:10Z
alliebeemac,You&#39;ll love Zack so much I can already see it!!!,2023-02-28T22:49:10Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=kUKR8co0bzo&amp;t=1h29m00s"">1:29:00</a> &quot;Just a himbo doing warcrimes&quot; Alliebeemac - 2023",2023-02-11T11:45:05Z
alliebeemac,Kimmie is a babe♥️,2023-02-07T21:07:13Z
alliebeemac,"This game is cheesy, goofy, and corny. Typical RPG game from mid 2000&#39;s, but i love it for that 😂😂",2023-02-07T07:26:12Z
alliebeemac,"Melia no longer has a chance with Shulk, nor a chance to be in the thumbnail anymore 💔 she’s officially been demoted to side chick",2020-06-15T15:42:29Z
alliebeemac,"&quot;i can&#39;t believe it.. my first kiss&quot; <br>Gosh i&#39;m a grown man but I couldn&#39;t help but tear up at this scene, I&#39;m not ashamed of it. Its just the thing where after all those trouble you finally get to the loved one that you missed. I&#39;m so happy for mah man Shulk. After all the shock we went through back at chapter 2, this  is a perfect relief",2020-09-08T09:30:42Z
alliebeemac,Someone should tell her next stream about the certain sidequest at 2 star affinity here that&#39;s mega important to get. That and the starlight kick move.,2020-06-15T06:25:12Z
alliebeemac,"I personally recommend the Soloist cosmetic sets for Fiora. They are unlocked by buying the Soloist, Quadrille and Étoile equipment. It&#39;s my favorite!!!",2020-06-19T04:29:52Z
alliebeemac,"Ok seriously you and Dunban are so in sync, like you say something then immediately after he says practically the same thing",2020-06-17T06:25:42Z
alliebeemac,"So, to clarify as to why Shulk didn&#39;t want to kill Mumkhar right their, it&#39;s because he didn&#39;t know if Mumkhar was willing being controlled or not (as well as any of them) or if the hom&#39;s being put into the machine&#39;s were part of some higher plan. That and before he didn&#39;t know before that hom&#39;s were in the machine&#39;s so besides mumkhar he doesn&#39;t want to kill faces mechon now for the reason&#39;s mentioned above.",2020-06-15T06:16:29Z
alliebeemac,Just wanted to find a blind playthrough that had the same emotional responses to every moment in this game I had and I finally found it. Edge of tears and all,2020-09-25T02:50:45Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=H1BPpVKmSN0&amp;t=2h59m09s"">2:59:09</a> DUNBAN QUIVERING HIS LIP DESTROYED MEEEEEEEEE<br>Having played the Wii one so much, DE didn&#39;t need to do that but did it anyway and I nearly cried",2020-07-04T16:25:51Z
alliebeemac,I&#39;m officially cursed by missing one of the best parts of the game when someone livestreams. Thank god for the fact that you can rewatch the stream.,2020-06-15T10:30:05Z
alliebeemac,Shulk has actually been telling everybody about his vision&#39;s ever since Ryen called him out in the Either mine&#39;s. Most of the time he gets cut off before he can actually fully say it but everybody quickly figure&#39;s the rest out after he say&#39;s it (he told everybody about Melia&#39;s father&#39;s death but they couldn&#39;t do anything to prevent it). This time tho with the Fiora vision he was so shocked by it and was too terrified to say it (and he didn&#39;t want to party to freakout).,2020-06-15T06:21:22Z
alliebeemac,"Did you know that the Music changes depending on wether YOU start the fight, or wether the ENEMY starts the battle? The coolest music is ALWAYS when YOU are the first to strike. 😁<br>I hope this solves the mystery of why the battle music randomly changes.",2020-06-22T03:04:55Z
alliebeemac,"Don&#39;t know if this is helpfull, but Fiora does the majority of her damage through auto-attacks, so equipping an attack stability gem could be a good idea.",2020-06-16T21:53:34Z
alliebeemac,"After seeing your reaction to the kiss I subbed and hit that bell, and that means out of all the people I&#39;ve subbed too, you and arin Hansen&#39;s Shuffle master channel are the only channels I hit that bell to",2020-09-25T03:29:49Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=H1BPpVKmSN0&amp;t=2h53m55s"">2:53:55</a> has to be one of the most hilarious comments during this scene, that I&#39;ve ever heard.",2020-07-11T04:25:14Z
alliebeemac,Idk why but i cried so much (i was veeeery happy) After the fortress,2020-06-19T13:50:58Z
alliebeemac,Mumkahr’s voice actor is having an absolute ball lol,2020-06-24T23:23:07Z
alliebeemac,I👏Live👏For👏The👏Cheese!👏👏👏👏,2020-06-15T15:26:09Z
alliebeemac,"I never put the Prodigal set on Riki because I thought the headpiece looked silly, I didn’t know it was <b>floppy</b>",2020-09-23T16:21:59Z
alliebeemac,Been waiting for Mechanical Rhythm,2020-06-15T06:19:09Z
alliebeemac,melia and dunban falling in the ether,2020-06-15T12:28:22Z
alliebeemac,Mumkar is actually dead with no strings attached.,2020-06-16T12:41:04Z
alliebeemac,This is epic,2020-06-15T05:46:53Z
alliebeemac,Good video😁😁I love it,2020-08-12T06:31:42Z
alliebeemac,Amazing stuff,2020-06-15T10:17:59Z
alliebeemac,Godlike thumbnail yessssss!,2020-06-15T08:44:59Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=H1BPpVKmSN0&amp;t=4h24m52s"">4:24:52</a> just leaving this here",2020-06-15T17:00:43Z
alliebeemac,Post notifications ON😊👌👌,2020-06-15T06:24:08Z
alliebeemac,"<a href=""http://www.youtube.com/results?search_query=%23thirsty4reyn"">#thirsty4reyn</a>",2020-06-15T15:28:15Z
alliebeemac,Your eyelashes look so pretty,2020-06-15T13:11:39Z
alliebeemac,"Damn, I didn’t get the memo of an early stream.",2020-06-15T05:52:30Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=H1BPpVKmSN0&amp;t=2h50m38s"">2:50:38</a>",2021-08-16T06:22:02Z
alliebeemac,boi change the thumbnail,2020-06-17T20:11:02Z
alliebeemac,I would say continue to stream yakuza :D this was beyond awesome!!,2019-03-09T08:10:16Z
alliebeemac,"Allie clips <a href=""http://www.youtube.com/results?search_query=%23129"">#129</a> <br><br><a href=""https://www.youtube.com/watch?v=6XzB65QEO4s&amp;t=2h07m31s"">2:07:31</a> Tatsu&#39;s fighting style",2021-07-01T14:04:58Z
alliebeemac,Nice stream sis keep up doing the good work,2019-03-09T15:07:48Z
alliebeemac,"Allie clips <a href=""http://www.youtube.com/results?search_query=%23131"">#131</a><br><br><a href=""https://www.youtube.com/watch?v=6XzB65QEO4s&amp;t=3h36m45s"">3:36:45</a> the director side job",2021-07-01T14:14:05Z
alliebeemac,"Allie clips <a href=""http://www.youtube.com/results?search_query=%23128"">#128</a><br><br><a href=""https://www.youtube.com/watch?v=6XzB65QEO4s&amp;t=10m35s"">10:35</a> kuze is beaten",2021-07-01T13:58:36Z
alliebeemac,"Allie clips <a href=""http://www.youtube.com/results?search_query=%23130"">#130</a><br><br><a href=""https://www.youtube.com/watch?v=6XzB65QEO4s&amp;t=2h45m57s"">2:45:57</a> meeting oda",2021-07-01T14:08:44Z
alliebeemac,"yakuza 0,one of the best game i ever play.👍",2019-03-11T08:04:30Z
alliebeemac,We love your video games keep up,2019-03-09T09:50:09Z
alliebeemac,"Honestly, if you wanted Joseph to suffer you should have let him live. He just starts yelling and begging for you to kill him if you decide not to.",2019-02-24T07:17:46Z
alliebeemac,"They did a better job with Joseph&#39;s development than the twins, I think if new dawn was longer then they would&#39;ve been able to extend their character development",2020-05-25T23:02:28Z
alliebeemac,I am a new sub and I was wondering if you could do a far cry 5 playthrough just like this one. As I really like your commentary and your enthusiasm. Thanks,2020-09-07T12:54:51Z
alliebeemac,About the 8 bit bar sorry for not being more specific was in the middle of something while watching your stream and your reaction to rush’s departure was priceless!,2019-02-21T06:41:51Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=1h03m42s"">1:03:42</a> and you thought the apple/bear fight was just an acid trip lmaoo",2019-05-10T06:55:34Z
alliebeemac,"allie clips <a href=""http://www.youtube.com/results?search_query=%23183"">#183</a><br><br><a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=3h51m30s"">3:51:30</a> helping the survivor of new eden oh and the mickey and lou fight",2021-07-12T01:40:00Z
alliebeemac,"Joseph Seed did nothing wrong. He&#39;s literally canonically the Messiah in the franchise, with both Rook eventually devoting themselves to him and then the Survivor seeing a vision of him near New Eden despite the absence of drugs and never meeting Joseph before, the apples not transforming him or his chosen champion, and forgiving his son even for trying to kill him. Not to mention being right about the Collapse  of course. <br><br>I suspect allie could just relate more to Mickey as one sassy brat to another.",2023-05-22T15:38:11Z
alliebeemac,"allie clips <a href=""http://www.youtube.com/results?search_query=%23182"">#182</a><br><br><a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=3h20m56s"">3:20:56</a> allie feasts after winning the derby",2021-07-12T01:35:01Z
alliebeemac,"I beat this game with the starting weapons, including the boss",2019-03-08T22:30:51Z
alliebeemac,"Honestly, I usually kill the Twins and spare Joseph. Changing your mind at death&#39;s door with a gun to your head doesn&#39;t feel genuine.  Joseph actually acknowledges his failures and atrocities even when he&#39;s perfectly capable of walking away. He even ASKS to die out of guilt. Which is why I let him live. He either lives with the guilt forever and suffers more than the release of death would give him, or he comes to terms with it and becomes a better person in his final years. <br><br>The Twins did the exact same things Joseph did minus the justification of actually saving anyone. They were Joseph, but worse. I think it especially makes sense in character since the Captain didn&#39;t actually see the bad stuff Joseph did and has mostly just seen him be helpful. They&#39;ve only heard secondhand stories about bad things that happened 17 years ago in a different world. Most people would ignore the cries of mercy from the person who killed their father figure and be far more lenient to someone helpful to them who did the same kind of thing 17 years ago to people they&#39;ve known for a few months.",2022-12-26T09:47:22Z
alliebeemac,HAHAHAHAHAHA looking at hurk huging granma is halarious hehehe.,2021-09-04T14:17:49Z
alliebeemac,"<b>Rook:</b> [begins to sob]<br><b>Nana:</b> Oh, oh honey, you alright there? World&#39;s fresh out of therapists but I&#39;m an ear if you need it.<br><b>Rook:</b> [continues to cry]<br><b>Nana:</b> Oh Georgie! [whispers to Cap] Kiddo, when things cool off let&#39;s go get this one some help! Like, the talking kind of help! Think they&#39;ve got some splinters in their gray matter that need tweezin&#39;!",2019-02-21T06:07:44Z
alliebeemac,"allie clips <a href=""http://www.youtube.com/results?search_query=%23185"">#185</a><br><br><a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=4h04m41s"">4:04:41</a> final showdown with ethan",2021-07-12T01:46:01Z
alliebeemac,Rush death and funeral  reminds me of Eli death and funeral... man i miss playing fc5,2019-07-03T05:25:53Z
alliebeemac,Praise be to the Farther!,2020-06-18T02:31:57Z
alliebeemac,"allie clips #82 prob<br><br><a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=1h01m14s"">1:01:14</a> rush&#39;s death scene",2021-05-22T18:56:14Z
alliebeemac,I killed Mickey and let joeseph live and I agreed the game was lacking some writing talent but it was very fun to play and very fun to watch your stream.,2019-02-22T04:32:46Z
alliebeemac,"Judging from what you did to Joseph’s corpse, you probably wouldn’t be able to own a firearm",2020-01-04T08:31:02Z
alliebeemac,Of course she lets the girl live but kills Seed.,2020-11-16T21:24:45Z
alliebeemac,I miss vass from farcry 3,2019-02-25T00:20:41Z
alliebeemac,"I get that you hated Joseph, but was shooting his body repeatedly really necessary?",2019-09-11T04:43:46Z
alliebeemac,"A year later and I&#39;ve just get far cry 5, nobody will see this I but I HAVE to say what I think about the main &quot;villain in this game. So, for the twin I think than they are not good as the Seed family, the Seed was develop and unique in all their way but the twin was, well TWIN😱 and when you see them you know than teir &quot;people&quot; are just here by fear or because they have the same point of view who is &quot;this is apocalypse, I can what I want&quot; but for the father its different....Joseph Seed as many follower not because of fear or power no, he as follower because they worship him and see him like a new Jesus, of course some of it have been force but they believe in him now and until the end even if all the other Seed have been kill, I&#39;m not saying is right because he IS a mental imbalance but his sect is really attractive, I even think than in reality I could join(I say COULD but now if this happen I will just run away) and if we have to talk about the people on mind control by the &quot;grace&quot; and the &quot;Angel&quot;(so the people who are in overdose of grace) well of course its a crime but the father say it &quot;I&#39;m not claiming to be perfect&quot;....and if you remember ALL the people who was on mind control than you, we the player have seen, what have we do?We kill them all, even if we are ourself on different mind control (so the one of Jacob and the one of Faith) making us even MORE dangerous than any member of the sect  and the prove than we can save people from the &quot;grace&quot;, even at the canon end of the game we SAVE EASILY are friend from the &quot;grace&quot; making us (the rook) a real monster bastard....ho and Joseph I don&#39;t think you will agree but in New Dawn Joseph IS a good guy (atleast is show like a perfect Jesus man) and he even give us super power anf if this mean than for having super power in New Dawn three nuke have to explose...HELL YEAH F**k THE WORLD GIVE AND ME SUPER POWWWWWWWWWERRRR.For finish is really kind and help is people who all love him, so even if he is the one who lauch the three nuke we can see than the world is pretty good, I mean seriously HAVE SEEN ALL THE PINK FLOWER its magnificent and there is no more war!If we forget the twin but they are the main antagonist of the game so its the point and Joseph people are fine and even more happy and healthy than the rest so we have NOT destroy all the sect bunker for NO reason more people will have survive and maybe join or not his healthy village...I hope somone will read it or this mean than I have write this at the middle of the night for nothing 😅(ps: If my English is bad its because I&#39;m french 😀)",2020-06-14T00:08:32Z
alliebeemac,Yoy realize that the deputy never had a real name so his/her name (depending on what you chose) is either deputy rook or the other way around,2019-04-24T07:43:39Z
alliebeemac,"allie clips <a href=""http://www.youtube.com/results?search_query=%23180"">#180</a> <br><br><a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=1h39m20s"">1:39:20</a> someone prays to dog.",2021-07-12T01:27:41Z
alliebeemac,"allie clips <a href=""http://www.youtube.com/results?search_query=%23181"">#181</a><br><br><a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=1h56m50s"">1:56:50</a> report back to irwin",2021-07-12T01:32:13Z
alliebeemac,"allie clips <a href=""http://www.youtube.com/results?search_query=%23179"">#179</a> <br><br><a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=1h22m18s"">1:22:18</a> allie goes to prison!",2021-07-12T01:24:19Z
alliebeemac,"BIG SPOILER AT THE TIMESTAMP! <br><a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=4h19m40s"">4:19:40</a> Don&#39;t mind me just gonna be replaying this wonderful moment a few times!",2019-02-21T08:31:47Z
alliebeemac,"allie clips <a href=""http://www.youtube.com/results?search_query=%23178"">#178</a> <br><br><a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=1h11m15s"">1:11:15</a> someone donates a hundo",2021-07-12T01:22:05Z
alliebeemac,And nice singing of will the circle be unbroken,2019-02-23T12:31:34Z
alliebeemac,Does anyone know when in the video that Rook talk with her friends? I&#39;m trying to find it but the video is long.,2021-09-03T01:12:17Z
alliebeemac,"allie clips <a href=""http://www.youtube.com/results?search_query=%23186"">#186</a><br><br><a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=4h15m35s"">4:15:35</a> ethan fucking dies",2021-07-12T01:52:54Z
alliebeemac,"allie clips <a href=""http://www.youtube.com/results?search_query=%23184"">#184</a> <br><br><a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=3h57m03s"">3:57:03</a> mickey and lou fucking die",2021-07-12T01:41:50Z
alliebeemac,Not my boi😭,2021-02-23T16:30:42Z
alliebeemac,It’s sad when the father dies because his story he told and his son,2019-02-22T01:14:16Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=WigzVfnpsxs&amp;t=1h08m30s"">1:08:30</a>",2021-09-04T14:18:41Z
alliebeemac,I finest the game to,2019-02-22T01:13:42Z
alliebeemac,I like Joseph,2020-04-22T17:52:51Z
alliebeemac,Hey Allie!,2019-02-21T07:31:39Z
alliebeemac,"Well you did do better than I did, cause I fought him 4 levels lower than him and I regret it lmfao but I did it.<br><br><br><br><br>Anyways I am sad you didn’t make anymore videos on this game",2020-03-16T07:33:20Z
alliebeemac,its not the sphinx&#39;s fault you don&#39;t know how to answer a riddle right lol b/c when i did it i got the artifact so easily,2019-04-18T02:19:10Z
alliebeemac,Just a suggestion : Please stop with the shocked look in the thumbnails,2018-10-21T11:00:24Z
alliebeemac,Are you still in Chinese,2018-10-20T18:48:34Z
alliebeemac,love this game can&#39;t wait to see her reaction to several plot events.,2021-02-10T08:47:45Z
alliebeemac,"cool she ended at a perfect spot, can&#39;t wait till next the part.",2021-02-10T08:46:36Z
alliebeemac,&quot;the last quest made me sad and depressed&quot;<br>--&gt; me chuckling thinking that she&#39;s about to start route C,2021-11-30T01:41:55Z
alliebeemac,"Haha, I know it&#39;s too late but I had the opposite problem as you when it came to my partner. I set 2B to be aggressive (except when I went to the amusement park). She was great when we were fighting enemies. She took them down almost as fast as I did (faster when I didn&#39;t hack). However, that did backfire on me a few times when she attacked peaceful NPCs before I remembered to change her behavior to passive.",2021-11-24T21:44:14Z
alliebeemac,"Now that you&#39;re done the game, I&#39;d like to point out that in japanese, the <b>**</b> doesn&#39;t necessarily mean it&#39;s a swear.<br><br>After we learn that 2B is actually 2E, an android designed to kill 9S over and over again, and we learn that 9S already knew this... It&#39;s pretty heavily implied that Adam is actually saying &quot;You want to kill 2B, don&#39;t you?&quot; <br>Which is why 9S is so adamant that it isn&#39;t true. He doesn&#39;t want to kill 2B, even though he knows that she has killed him so many times.",2021-03-13T19:32:25Z
alliebeemac,"So as you noticed - towards the end of japanese version of the credits song the singer&#39;s voice changes and she seems to be crying, well that&#39;s because she is... The lyrics in japanese version are quiet different compared to the english one and it always makes the singer so sad she cries so they decided to keep this version in the actual game, even at live performances, no matter how many times she sings it she always tears up towards the end.<br><br>You can listen to the song here - <a href=""https://www.youtube.com/watch?v=gEgL-3gfexo"">https://www.youtube.com/watch?v=gEgL-3gfexo</a><br>If you play from <a href=""https://www.youtube.com/watch?v=dLjiqjYWm8A&amp;t=4m16s"">4:16</a> till the end you can clearly hear how her voice breaks down more and more. (Just in case tho don&#39;t read the comments, you&#39;ll always find some spoilers there).",2021-02-09T10:04:55Z
alliebeemac,"Hey a11!! Just a heads up, I cannot stream tonight, but I will be streaming Nier Automata most likely tomorrow, 2/26. Hope to see you there!!",2021-02-26T04:49:45Z
alliebeemac,Ohhhh shit ROUTE C COMING UP BAYBEE,2021-02-09T16:45:21Z
alliebeemac,"Finally, time for A2 😳",2021-02-10T00:30:05Z
alliebeemac,"Oh yeah, next time route C",2021-02-09T09:16:38Z
alliebeemac,Happy Late Birthday!!!,2021-02-14T09:58:11Z
alliebeemac,Waiting for Little Nightmares II,2021-02-16T21:12:04Z
alliebeemac,The concert was a total sell out in Chicago when I worked there and got to see it for free 🤫,2021-02-15T08:19:13Z
alliebeemac,Happy birthday 🎉 get older,2021-02-09T19:08:04Z
alliebeemac,What happened to yakuza kiwami,2021-02-09T11:44:31Z
alliebeemac,"White Chlorination Syndrome = being turned to salt, Biblical-style.",2021-02-13T02:38:41Z
alliebeemac,"Things i learned from AllieBeeMac here :<br> 1 ) <a href=""https://www.youtube.com/watch?v=hs2_tGk7GYc&amp;t=2h25m25s"">2:25:25</a> To become mother you rip out innards of other mother and lure her sons to believe you&#39;re their mother. <a href=""https://www.youtube.com/watch?v=hs2_tGk7GYc&amp;t=3h04m55s"">3:04:55</a>  Yes , that how it works. No moral questions here , its all fiine.<br> 2 ) Custody over children disputes best solved with shotgun and rocket launcher.",2020-03-21T12:04:42Z
alliebeemac,Antlions are cute when you have a bugbait,2020-11-10T05:16:32Z
alliebeemac,"I went through a whole box of Kleenex through this episode, not ashamed. Made me cry worse is the fact that we basically raised this girl like our own child for years.",2019-03-27T20:05:59Z
alliebeemac,The scene with minnie on the bridge needs to get more recognition because its so well executed,2019-03-28T17:39:06Z
alliebeemac,How lucky we are to have something that makes saying goodbye so hard. ❤<br><br>Cheers 🍻 to an unforgettable adventure.,2019-03-27T20:12:43Z
alliebeemac,Don’t worry Allie...<br>“The night will be over soon”,2019-03-28T02:10:16Z
